"Subject"	"Activity"	"Mean"
3	"WALKING_UPSTAIRS"	-0.420430273420321
3	"WALKING_UPSTAIRS"	-0.424797357392086
3	"WALKING_UPSTAIRS"	-0.441842847322977
3	"WALKING_UPSTAIRS"	-0.435936950145455
3	"WALKING_UPSTAIRS"	-0.41408990593672
3	"WALKING_UPSTAIRS"	-0.409340055911408
3	"WALKING_UPSTAIRS"	-0.414672492535116
3	"WALKING_UPSTAIRS"	-0.425345950563102
3	"WALKING_UPSTAIRS"	-0.410095248463815
3	"WALKING_UPSTAIRS"	-0.40202955031836
3	"WALKING_UPSTAIRS"	-0.431289612430303
3	"WALKING_UPSTAIRS"	-0.41908563280975
3	"WALKING_UPSTAIRS"	-0.428730989629768
3	"WALKING_UPSTAIRS"	-0.437748281683422
3	"WALKING_UPSTAIRS"	-0.415987338768627
3	"WALKING_UPSTAIRS"	-0.439525495104635
3	"WALKING_UPSTAIRS"	-0.441806258467201
3	"WALKING_UPSTAIRS"	-0.417592657840891
3	"WALKING_UPSTAIRS"	-0.442046483093939
5	"STANDING"	-0.529251984402923
5	"STANDING"	-0.586632031777897
5	"STANDING"	-0.576205333648253
5	"STANDING"	-0.561734988800125
5	"STANDING"	-0.579860465728877
5	"STANDING"	-0.625994074333012
5	"STANDING"	-0.640900177004278
5	"STANDING"	-0.64127366099697
5	"STANDING"	-0.63627301204836
5	"STANDING"	-0.62479537633066
5	"STANDING"	-0.599577306132264
5	"STANDING"	-0.601624459778253
5	"STANDING"	-0.628359963423351
5	"STANDING"	-0.644013847955241
5	"STANDING"	-0.641488813208645
5	"STANDING"	-0.548155652194296
5	"STANDING"	-0.612632766531016
5	"STANDING"	-0.624640119971159
5	"STANDING"	-0.623033705217825
5	"STANDING"	-0.633074078669554
5	"STANDING"	-0.622188110946346
5	"STANDING"	-0.624925675203565
5	"STANDING"	-0.648181383934581
5	"STANDING"	-0.654681475696381
5	"STANDING"	-0.651012320665775
5	"STANDING"	-0.650710782659002
5	"STANDING"	-0.658462657892692
5	"STANDING"	-0.651226016126381
5	"SITTING"	-0.549195378345989
5	"SITTING"	-0.59792081433066
5	"SITTING"	-0.618919425937968
5	"SITTING"	-0.632253325410838
5	"SITTING"	-0.637918006370588
5	"SITTING"	-0.637997936754189
5	"SITTING"	-0.642808728015152
5	"SITTING"	-0.613281668772799
5	"SITTING"	-0.617056882356328
5	"SITTING"	-0.639599407239037
5	"SITTING"	-0.636253343473975
5	"SITTING"	-0.579112909535472
5	"SITTING"	-0.605520049259804
5	"SITTING"	-0.62120916686934
5	"SITTING"	-0.626245248577041
5	"SITTING"	-0.617453510786809
5	"SITTING"	-0.605883824358823
5	"SITTING"	-0.609419251000713
5	"SITTING"	-0.626057454278253
5	"SITTING"	-0.634062360068627
5	"SITTING"	-0.633514101355972
5	"SITTING"	-0.640233245685098
5	"SITTING"	-0.648793944550802
5	"LAYING"	-0.570194353283779
5	"LAYING"	-0.608513274372371
5	"LAYING"	-0.617036072041087
5	"LAYING"	-0.613199697612834
5	"LAYING"	-0.620475989044563
5	"LAYING"	-0.628828170253476
5	"LAYING"	-0.640240819078841
5	"LAYING"	-0.63960258629697
5	"LAYING"	-0.646531020585383
5	"LAYING"	-0.645081224117825
5	"LAYING"	-0.640147516890303
5	"LAYING"	-0.641221897822995
5	"LAYING"	-0.636908525023886
5	"LAYING"	-0.633278411641355
5	"LAYING"	-0.571719511254367
5	"LAYING"	-0.610118586227807
5	"LAYING"	-0.621346321929947
5	"LAYING"	-0.6332848979959
5	"LAYING"	-0.636204046691622
5	"LAYING"	-0.637781696047059
5	"LAYING"	-0.641300848945526
5	"LAYING"	-0.643630144978806
5	"LAYING"	-0.646956443698217
5	"LAYING"	-0.635776446631729
5	"LAYING"	-0.642952363019251
5	"LAYING"	-0.646527237811729
5	"LAYING"	-0.642960152987522
5	"LAYING"	-0.628935789798396
5	"WALKING"	-0.401619914341586
5	"WALKING"	-0.399973585806952
5	"WALKING"	-0.394238830223886
5	"WALKING"	-0.391790573655615
5	"WALKING"	-0.380179251483975
5	"WALKING"	-0.405666720014438
5	"WALKING"	-0.444636333473102
5	"WALKING"	-0.430657206310695
5	"WALKING"	-0.420097138100356
5	"WALKING"	-0.398128272516168
5	"WALKING"	-0.370219078619144
5	"WALKING"	-0.352028148670303
5	"WALKING"	-0.398531388108734
5	"WALKING"	-0.413090931850624
5	"WALKING"	-0.416999226976114
5	"WALKING"	-0.392976556145455
5	"WALKING"	-0.376756384124011
5	"WALKING"	-0.393303502117647
5	"WALKING"	-0.395660070740107
5	"WALKING"	-0.410141832197148
5	"WALKING"	-0.409473466330303
5	"WALKING"	-0.413609438434242
5	"WALKING"	-0.42050773694877
5	"WALKING"	-0.398694018709982
5	"WALKING"	-0.38787943720836
5	"WALKING"	-0.405229231284421
5	"WALKING"	-0.389514632038146
5	"WALKING"	-0.394779126778948
5	"WALKING"	-0.409783903734759
5	"WALKING"	-0.395069538474759
5	"WALKING_DOWNSTAIRS"	-0.270645687516952
5	"WALKING_DOWNSTAIRS"	-0.294232654012424
5	"WALKING_DOWNSTAIRS"	-0.346958885426916
5	"WALKING_DOWNSTAIRS"	-0.330380749279483
5	"WALKING_DOWNSTAIRS"	-0.337998187853458
5	"WALKING_DOWNSTAIRS"	-0.295455681423155
5	"WALKING_DOWNSTAIRS"	-0.291465183059054
5	"WALKING_DOWNSTAIRS"	-0.317793910484544
5	"WALKING_DOWNSTAIRS"	-0.315085607792335
5	"WALKING_DOWNSTAIRS"	-0.33952937667451
5	"WALKING_DOWNSTAIRS"	-0.349509964464884
5	"WALKING_DOWNSTAIRS"	-0.323988292127451
5	"WALKING_DOWNSTAIRS"	-0.330645618944385
5	"WALKING_DOWNSTAIRS"	-0.330184132188235
5	"WALKING_DOWNSTAIRS"	-0.291078127018895
5	"WALKING_DOWNSTAIRS"	-0.319072074536685
5	"WALKING_DOWNSTAIRS"	-0.344261887929825
5	"WALKING_DOWNSTAIRS"	-0.303323105955954
5	"WALKING_DOWNSTAIRS"	-0.317848789311344
5	"WALKING_DOWNSTAIRS"	-0.33084675013148
5	"WALKING_DOWNSTAIRS"	-0.299362256782447
5	"WALKING_DOWNSTAIRS"	-0.230266589657576
5	"WALKING_DOWNSTAIRS"	-0.226779555222816
5	"WALKING_DOWNSTAIRS"	-0.339825163680927
5	"WALKING_DOWNSTAIRS"	-0.344316701999643
5	"WALKING_UPSTAIRS"	-0.371647498273262
5	"WALKING_UPSTAIRS"	-0.389737478123137
5	"WALKING_UPSTAIRS"	-0.375775886180695
5	"WALKING_UPSTAIRS"	-0.379725435215865
5	"WALKING_UPSTAIRS"	-0.377955067461465
5	"WALKING_UPSTAIRS"	-0.389922849668449
5	"WALKING_UPSTAIRS"	-0.385854902544563
5	"WALKING_UPSTAIRS"	-0.393781756796381
5	"WALKING_UPSTAIRS"	-0.407092995628521
5	"WALKING_UPSTAIRS"	-0.333528198031889
5	"WALKING_UPSTAIRS"	-0.349062490356631
5	"WALKING_UPSTAIRS"	-0.347941759088948
5	"WALKING_UPSTAIRS"	-0.347638563708378
5	"WALKING_UPSTAIRS"	-0.353413604863886
5	"WALKING_UPSTAIRS"	-0.339367864027273
5	"WALKING_UPSTAIRS"	-0.355810539688948
5	"WALKING_UPSTAIRS"	-0.383623807231462
5	"WALKING_UPSTAIRS"	-0.358612026942424
5	"WALKING_UPSTAIRS"	-0.373285430252228
5	"WALKING_UPSTAIRS"	-0.365178868489661
5	"WALKING_UPSTAIRS"	-0.35214383798959
5	"WALKING_UPSTAIRS"	-0.331316672885169
5	"WALKING_UPSTAIRS"	-0.324131977892513
5	"WALKING_UPSTAIRS"	-0.344708346962816
5	"WALKING_UPSTAIRS"	-0.350144356507235
5	"STANDING"	-0.526006927797861
5	"STANDING"	-0.5771171622877
5	"STANDING"	-0.60514624282852
5	"STANDING"	-0.612727155405169
5	"STANDING"	-0.623208236565062
5	"STANDING"	-0.634383923250267
5	"STANDING"	-0.628715396060071
5	"STANDING"	-0.622225478377897
5	"STANDING"	-0.629313944509626
5	"STANDING"	-0.657845587107647
5	"STANDING"	-0.657532458901069
5	"STANDING"	-0.651954535600357
5	"STANDING"	-0.647235575740731
5	"STANDING"	-0.644562083749554
5	"STANDING"	-0.548000718658467
5	"STANDING"	-0.585489360293761
5	"STANDING"	-0.606903429923886
5	"STANDING"	-0.62305865631426
5	"STANDING"	-0.613400917427807
5	"STANDING"	-0.615589926753298
5	"STANDING"	-0.625433625306774
5	"STANDING"	-0.644135600553601
5	"STANDING"	-0.650703716254581
5	"STANDING"	-0.637058712073797
5	"STANDING"	-0.608391438038146
5	"STANDING"	-0.614791883105526
5	"STANDING"	-0.643525725020856
5	"STANDING"	-0.598637442585704
5	"SITTING"	-0.612079685152692
5	"SITTING"	-0.637183596450624
5	"SITTING"	-0.647929830751159
5	"SITTING"	-0.644445197774688
5	"SITTING"	-0.643343658097861
5	"SITTING"	-0.650878730228342
5	"SITTING"	-0.643234305127629
5	"SITTING"	-0.641765119313191
5	"SITTING"	-0.637541332269875
5	"SITTING"	-0.639761631966845
5	"SITTING"	-0.646058620508485
5	"SITTING"	-0.596638273682264
5	"SITTING"	-0.612510179806239
5	"SITTING"	-0.614253162199109
5	"SITTING"	-0.62188983331533
5	"SITTING"	-0.626186810965419
5	"SITTING"	-0.645273370200492
5	"SITTING"	-0.630279677342977
5	"SITTING"	-0.63736194014189
5	"SITTING"	-0.645756383355615
5	"SITTING"	-0.6435713550959
5	"LAYING"	-0.584669098558057
5	"LAYING"	-0.611347393314348
5	"LAYING"	-0.628822946085009
5	"LAYING"	-0.63849841922902
5	"LAYING"	-0.639517010849554
5	"LAYING"	-0.638757314941176
5	"LAYING"	-0.648261755330303
5	"LAYING"	-0.650056183972727
5	"LAYING"	-0.642915471310339
5	"LAYING"	-0.641895812454367
5	"LAYING"	-0.64285145605098
5	"LAYING"	-0.637817857181818
5	"LAYING"	-0.609941530677094
5	"LAYING"	-0.622063920654207
5	"LAYING"	-0.628056843222157
5	"LAYING"	-0.63959752247041
5	"LAYING"	-0.641817483146702
5	"LAYING"	-0.640069053570766
5	"LAYING"	-0.642802714550802
5	"LAYING"	-0.643297722907487
5	"LAYING"	-0.641516743590553
5	"LAYING"	-0.646589155009091
5	"LAYING"	-0.636215004478253
5	"LAYING"	-0.635129827261836
5	"WALKING"	-0.391642663209091
5	"WALKING"	-0.349401938845686
5	"WALKING"	-0.340200514441711
5	"WALKING"	-0.344508561845651
5	"WALKING"	-0.346692218548841
5	"WALKING"	-0.373751029899643
5	"WALKING"	-0.385840716497148
5	"WALKING"	-0.380497126480927
5	"WALKING"	-0.372424148928699
5	"WALKING"	-0.364048635389911
5	"WALKING"	-0.355880825952656
5	"WALKING"	-0.360772257488592
5	"WALKING"	-0.360241992351872
5	"WALKING"	-0.305842430001961
5	"WALKING"	-0.307043257700178
5	"WALKING"	-0.312126421731818
5	"WALKING"	-0.341402806896881
5	"WALKING"	-0.324160437034711
5	"WALKING"	-0.326606552138627
5	"WALKING"	-0.355533555251337
5	"WALKING"	-0.353280385916399
5	"WALKING"	-0.360402675184296
5	"WALKING"	-0.370391645474848
5	"WALKING"	-0.359833333189415
5	"WALKING"	-0.369908141148307
5	"WALKING"	-0.374297084303369
5	"WALKING_DOWNSTAIRS"	-0.326967702644029
5	"WALKING_DOWNSTAIRS"	-0.311491445181105
5	"WALKING_DOWNSTAIRS"	-0.304554889514617
5	"WALKING_DOWNSTAIRS"	-0.310505452439537
5	"WALKING_DOWNSTAIRS"	-0.259100323641693
5	"WALKING_DOWNSTAIRS"	-0.252148303192658
5	"WALKING_DOWNSTAIRS"	-0.303147898619251
5	"WALKING_DOWNSTAIRS"	-0.286607102865517
5	"WALKING_DOWNSTAIRS"	-0.240936838521212
5	"WALKING_DOWNSTAIRS"	-0.241733988330749
5	"WALKING_DOWNSTAIRS"	-0.239455595425419
5	"WALKING_DOWNSTAIRS"	-0.23341947083672
5	"WALKING_DOWNSTAIRS"	-0.283112763613369
5	"WALKING_DOWNSTAIRS"	-0.263138007759358
5	"WALKING_DOWNSTAIRS"	-0.278570905894841
5	"WALKING_DOWNSTAIRS"	-0.280449901189251
5	"WALKING_DOWNSTAIRS"	-0.254515649775134
5	"WALKING_DOWNSTAIRS"	-0.255438998648752
5	"WALKING_DOWNSTAIRS"	-0.266706399662139
5	"WALKING_DOWNSTAIRS"	-0.287308484589073
5	"WALKING_DOWNSTAIRS"	-0.326827277765241
5	"WALKING_DOWNSTAIRS"	-0.327381930735597
5	"WALKING_UPSTAIRS"	-0.349299186148841
5	"WALKING_UPSTAIRS"	-0.357824970296435
5	"WALKING_UPSTAIRS"	-0.32659164674385
5	"WALKING_UPSTAIRS"	-0.32644930409893
5	"WALKING_UPSTAIRS"	-0.357498676356187
5	"WALKING_UPSTAIRS"	-0.358388599515686
5	"WALKING_UPSTAIRS"	-0.365774339482497
5	"WALKING_UPSTAIRS"	-0.387688325610891
5	"WALKING_UPSTAIRS"	-0.346529059545989
5	"WALKING_UPSTAIRS"	-0.342492625193939
5	"WALKING_UPSTAIRS"	-0.342588408428467
5	"WALKING_UPSTAIRS"	-0.340074743571301
5	"WALKING_UPSTAIRS"	-0.342224021483957
5	"WALKING_UPSTAIRS"	-0.34915869250759
5	"WALKING_UPSTAIRS"	-0.364671310050446
5	"WALKING_UPSTAIRS"	-0.371030183834046
5	"WALKING_UPSTAIRS"	-0.340751358727201
5	"WALKING_UPSTAIRS"	-0.323519881660196
5	"WALKING_UPSTAIRS"	-0.338863027368021
5	"WALKING_UPSTAIRS"	-0.3616235883359
5	"WALKING_UPSTAIRS"	-0.345870597086631
5	"WALKING_UPSTAIRS"	-0.328298089500463
6	"STANDING"	-0.589875232329216
6	"STANDING"	-0.637171931254011
6	"STANDING"	-0.6440909337841
6	"STANDING"	-0.646500659765419
6	"STANDING"	-0.651291477160784
6	"STANDING"	-0.645984429092157
6	"STANDING"	-0.641608260592763
6	"STANDING"	-0.646909726284135
6	"STANDING"	-0.640532706976114
6	"STANDING"	-0.653086250537433
6	"STANDING"	-0.658132706728841
6	"STANDING"	-0.654425232331426
6	"STANDING"	-0.651546571930481
6	"STANDING"	-0.602940268326203
6	"STANDING"	-0.632406913930624
6	"STANDING"	-0.645005671006061
6	"STANDING"	-0.653774941529768
6	"STANDING"	-0.653392470575758
6	"STANDING"	-0.625716005454011
6	"STANDING"	-0.611117579987879
6	"STANDING"	-0.615870434246881
6	"STANDING"	-0.638441069227094
6	"STANDING"	-0.637942896293226
6	"STANDING"	-0.639492840755971
6	"STANDING"	-0.641790327006595
6	"STANDING"	-0.641917667333868
6	"STANDING"	-0.636915900698039
6	"STANDING"	-0.636290675099822
6	"STANDING"	-0.63851466353934
6	"STANDING"	-0.631818095020606
6	"SITTING"	-0.586449658690553
6	"SITTING"	-0.628957317648806
6	"SITTING"	-0.642041944511586
6	"SITTING"	-0.640999016999643
6	"SITTING"	-0.635098214279857
6	"SITTING"	-0.64702631318877
6	"SITTING"	-0.647967253386988
6	"SITTING"	-0.633106985396916
6	"SITTING"	-0.621412520686096
6	"SITTING"	-0.617486294304456
6	"SITTING"	-0.630116875206364
6	"SITTING"	-0.63299647533328
6	"SITTING"	-0.630262058652603
6	"SITTING"	-0.634871740494011
6	"SITTING"	-0.628797290127807
6	"SITTING"	-0.585594969354367
6	"SITTING"	-0.618432375748663
6	"SITTING"	-0.621800606383369
6	"SITTING"	-0.638136814777005
6	"SITTING"	-0.589473418129305
6	"SITTING"	-0.566628021108895
6	"SITTING"	-0.599330929812888
6	"SITTING"	-0.63198430492795
6	"SITTING"	-0.638061507636471
6	"SITTING"	-0.642897196764884
6	"SITTING"	-0.644842159193226
6	"SITTING"	-0.643745388821212
6	"SITTING"	-0.640767960392157
6	"SITTING"	-0.642367367530553
6	"LAYING"	-0.561821250552799
6	"LAYING"	-0.573243336870053
6	"LAYING"	-0.607031538883422
6	"LAYING"	-0.604292043621996
6	"LAYING"	-0.634845227246168
6	"LAYING"	-0.638706963060766
6	"LAYING"	-0.64207198458041
6	"LAYING"	-0.647274316664617
6	"LAYING"	-0.648836117467736
6	"LAYING"	-0.635638470451159
6	"LAYING"	-0.622565626990945
6	"LAYING"	-0.634890928045098
6	"LAYING"	-0.646663369435294
6	"LAYING"	-0.480726615496952
6	"LAYING"	-0.582350045109519
6	"LAYING"	-0.620399996106595
6	"LAYING"	-0.633055624532977
6	"LAYING"	-0.63154815677451
6	"LAYING"	-0.660053698773797
6	"LAYING"	-0.651771399477718
6	"LAYING"	-0.649812709680767
6	"LAYING"	-0.651345344853119
6	"LAYING"	-0.648177769893939
6	"LAYING"	-0.645877081593226
6	"LAYING"	-0.647960263756328
6	"LAYING"	-0.646904194794831
6	"LAYING"	-0.632077402522959
6	"LAYING"	-0.618989913646168
6	"WALKING"	-0.412408997111052
6	"WALKING"	-0.367380413019608
6	"WALKING"	-0.365163633756328
6	"WALKING"	-0.388778717742781
6	"WALKING"	-0.390297192052745
6	"WALKING"	-0.408495351509626
6	"WALKING"	-0.417372813878431
6	"WALKING"	-0.404116388075055
6	"WALKING"	-0.383059599308253
6	"WALKING"	-0.374221466204973
6	"WALKING"	-0.372313968451515
6	"WALKING"	-0.380540616702317
6	"WALKING"	-0.350133167748841
6	"WALKING"	-0.34805396364508
6	"WALKING"	-0.35638156124902
6	"WALKING"	-0.415842422707487
6	"WALKING"	-0.395725511096613
6	"WALKING"	-0.368897301280802
6	"WALKING"	-0.366727323329234
6	"WALKING"	-0.356025164086881
6	"WALKING"	-0.330682304784652
6	"WALKING"	-0.329977336196613
6	"WALKING"	-0.374117755172549
6	"WALKING"	-0.382747365163993
6	"WALKING"	-0.355320037742959
6	"WALKING"	-0.345776281632086
6	"WALKING"	-0.369155729765472
6	"WALKING"	-0.379379989949733
6	"WALKING"	-0.387674369012656
6	"WALKING_DOWNSTAIRS"	-0.344766301272389
6	"WALKING_DOWNSTAIRS"	-0.296390591835294
6	"WALKING_DOWNSTAIRS"	-0.279609050066046
6	"WALKING_DOWNSTAIRS"	-0.257473681490553
6	"WALKING_DOWNSTAIRS"	-0.203079444765793
6	"WALKING_DOWNSTAIRS"	-0.183786088701961
6	"WALKING_DOWNSTAIRS"	-0.235171755533244
6	"WALKING_DOWNSTAIRS"	-0.261270620209269
6	"WALKING_DOWNSTAIRS"	-0.23334119522246
6	"WALKING_DOWNSTAIRS"	-0.227161256616328
6	"WALKING_DOWNSTAIRS"	-0.282138716995456
6	"WALKING_DOWNSTAIRS"	-0.27799411632574
6	"WALKING_DOWNSTAIRS"	-0.222179540596078
6	"WALKING_DOWNSTAIRS"	-0.219194286829162
6	"WALKING_DOWNSTAIRS"	-0.294890104220891
6	"WALKING_DOWNSTAIRS"	-0.257338965123886
6	"WALKING_DOWNSTAIRS"	-0.250758549131533
6	"WALKING_DOWNSTAIRS"	-0.259449186206524
6	"WALKING_DOWNSTAIRS"	-0.267019699813119
6	"WALKING_DOWNSTAIRS"	-0.251979606396435
6	"WALKING_DOWNSTAIRS"	-0.251761226355437
6	"WALKING_DOWNSTAIRS"	-0.270788375346168
6	"WALKING_DOWNSTAIRS"	-0.287196045301604
6	"WALKING_DOWNSTAIRS"	-0.276469427863458
6	"WALKING_UPSTAIRS"	-0.385588416477904
6	"WALKING_UPSTAIRS"	-0.400745242008235
6	"WALKING_UPSTAIRS"	-0.39390054712139
6	"WALKING_UPSTAIRS"	-0.378919185086132
6	"WALKING_UPSTAIRS"	-0.351465677203922
6	"WALKING_UPSTAIRS"	-0.359633909851676
6	"WALKING_UPSTAIRS"	-0.360628766683244
6	"WALKING_UPSTAIRS"	-0.369985412357932
6	"WALKING_UPSTAIRS"	-0.342340904837433
6	"WALKING_UPSTAIRS"	-0.394351770408556
6	"WALKING_UPSTAIRS"	-0.363843334104474
6	"WALKING_UPSTAIRS"	-0.34068045055697
6	"WALKING_UPSTAIRS"	-0.356806673732977
6	"WALKING_UPSTAIRS"	-0.361101846578075
6	"WALKING_UPSTAIRS"	-0.361303291618324
6	"WALKING_UPSTAIRS"	-0.358008215819537
6	"WALKING_UPSTAIRS"	-0.38648233857852
6	"WALKING_UPSTAIRS"	-0.357207725288984
6	"WALKING_UPSTAIRS"	-0.374217716921925
6	"WALKING_UPSTAIRS"	-0.383226189108734
6	"WALKING_UPSTAIRS"	-0.351141828836185
6	"WALKING_UPSTAIRS"	-0.345032607316934
6	"WALKING_UPSTAIRS"	-0.374049485972816
6	"WALKING_UPSTAIRS"	-0.333750045743316
6	"WALKING_UPSTAIRS"	-0.337500460057219
6	"WALKING_UPSTAIRS"	-0.36217021508369
6	"STANDING"	-0.577515355848128
6	"STANDING"	-0.611029794854795
6	"STANDING"	-0.611775397500499
6	"STANDING"	-0.610448733177718
6	"STANDING"	-0.611495837459537
6	"STANDING"	-0.573861312302888
6	"STANDING"	-0.568893732415686
6	"STANDING"	-0.594297063753957
6	"STANDING"	-0.625957979842602
6	"STANDING"	-0.640311358291266
6	"STANDING"	-0.645414202568984
6	"STANDING"	-0.645804858446881
6	"STANDING"	-0.644946523918877
6	"STANDING"	-0.636399987902674
6	"STANDING"	-0.564000697892157
6	"STANDING"	-0.60615465660713
6	"STANDING"	-0.604914505655615
6	"STANDING"	-0.621136235915508
6	"STANDING"	-0.618755535929055
6	"STANDING"	-0.632805252787344
6	"STANDING"	-0.645466905356863
6	"STANDING"	-0.634094421338146
6	"STANDING"	-0.64002651615205
6	"STANDING"	-0.64196858913262
6	"STANDING"	-0.640172105546524
6	"STANDING"	-0.635012681363102
6	"STANDING"	-0.640265372649733
6	"SITTING"	-0.556081743901082
6	"SITTING"	-0.610790678552175
6	"SITTING"	-0.594104587094831
6	"SITTING"	-0.608034679679307
6	"SITTING"	-0.648906613136898
6	"SITTING"	-0.648846709240214
6	"SITTING"	-0.650917578773084
6	"SITTING"	-0.648125788394474
6	"SITTING"	-0.637656617179037
6	"SITTING"	-0.631874474933173
6	"SITTING"	-0.630781595493939
6	"SITTING"	-0.633689409606667
6	"SITTING"	-0.588413308660606
6	"SITTING"	-0.607165761283779
6	"SITTING"	-0.6210342370282
6	"SITTING"	-0.619366412759697
6	"SITTING"	-0.629963511727594
6	"SITTING"	-0.632014437136185
6	"SITTING"	-0.629582707534581
6	"SITTING"	-0.625717777697148
6	"SITTING"	-0.631816113693226
6	"SITTING"	-0.632620755537023
6	"SITTING"	-0.637199292064652
6	"SITTING"	-0.628602282183529
6	"SITTING"	-0.627507167685722
6	"SITTING"	-0.625245453611765
6	"LAYING"	-0.415721739919073
6	"LAYING"	-0.51944414920492
6	"LAYING"	-0.581864155749554
6	"LAYING"	-0.621769846516168
6	"LAYING"	-0.628840578779144
6	"LAYING"	-0.619654727016756
6	"LAYING"	-0.624171292010112
6	"LAYING"	-0.620086714318895
6	"LAYING"	-0.636781567800535
6	"LAYING"	-0.631777535923102
6	"LAYING"	-0.626251040745276
6	"LAYING"	-0.624022773924064
6	"LAYING"	-0.641262010091943
6	"LAYING"	-0.629268018549733
6	"LAYING"	-0.549222803253316
6	"LAYING"	-0.603964123502674
6	"LAYING"	-0.61877344974189
6	"LAYING"	-0.622429361745276
6	"LAYING"	-0.629488896293754
6	"LAYING"	-0.637268547457754
6	"LAYING"	-0.635177309958521
6	"LAYING"	-0.64424612460303
6	"LAYING"	-0.637312346839394
6	"LAYING"	-0.639114120912139
6	"LAYING"	-0.628858257483601
6	"LAYING"	-0.634384437489483
6	"LAYING"	-0.637164500507665
6	"LAYING"	-0.642110558680927
6	"LAYING"	-0.627659191170232
6	"WALKING"	-0.293148481248717
6	"WALKING"	-0.295181814797611
6	"WALKING"	-0.291261754024046
6	"WALKING"	-0.288155110945811
6	"WALKING"	-0.261041799627807
6	"WALKING"	-0.259455927918717
6	"WALKING"	-0.316307048241979
6	"WALKING"	-0.337357035552567
6	"WALKING"	-0.322707980754973
6	"WALKING"	-0.293977750941355
6	"WALKING"	-0.308846813761854
6	"WALKING"	-0.35248262397139
6	"WALKING"	-0.31906364400107
6	"WALKING"	-0.288274822738324
6	"WALKING"	-0.311905983966132
6	"WALKING"	-0.294850153656863
6	"WALKING"	-0.328179951671693
6	"WALKING"	-0.309608234510397
6	"WALKING"	-0.293857252549198
6	"WALKING"	-0.279847708638289
6	"WALKING"	-0.275261691231373
6	"WALKING"	-0.267647932088948
6	"WALKING"	-0.278909466218182
6	"WALKING"	-0.311859766547772
6	"WALKING"	-0.30986286095205
6	"WALKING"	-0.296371671923173
6	"WALKING"	-0.289523039389929
6	"WALKING"	-0.286546599539626
6	"WALKING_DOWNSTAIRS"	-0.116190602607504
6	"WALKING_DOWNSTAIRS"	-0.155530134698824
6	"WALKING_DOWNSTAIRS"	-0.122283197443868
6	"WALKING_DOWNSTAIRS"	-0.146950558286524
6	"WALKING_DOWNSTAIRS"	-0.111408157802032
6	"WALKING_DOWNSTAIRS"	-0.0628797053306595
6	"WALKING_DOWNSTAIRS"	-0.121385636685045
6	"WALKING_DOWNSTAIRS"	-0.120768140801426
6	"WALKING_DOWNSTAIRS"	-0.0225575043030303
6	"WALKING_DOWNSTAIRS"	-0.10590866780107
6	"WALKING_DOWNSTAIRS"	-0.136644291977184
6	"WALKING_DOWNSTAIRS"	-0.140180791565686
6	"WALKING_DOWNSTAIRS"	-0.151209840048556
6	"WALKING_DOWNSTAIRS"	-0.151171834182175
6	"WALKING_DOWNSTAIRS"	-0.185885385534153
6	"WALKING_DOWNSTAIRS"	-0.210829675319355
6	"WALKING_DOWNSTAIRS"	-0.210007598448307
6	"WALKING_DOWNSTAIRS"	-0.173727166454866
6	"WALKING_DOWNSTAIRS"	-0.183637907649025
6	"WALKING_DOWNSTAIRS"	-0.203576940922923
6	"WALKING_DOWNSTAIRS"	-0.0954843665012478
6	"WALKING_DOWNSTAIRS"	-0.116650806939964
6	"WALKING_DOWNSTAIRS"	-0.180515741356061
6	"WALKING_DOWNSTAIRS"	-0.13168390746287
6	"WALKING_UPSTAIRS"	-0.312676595896595
6	"WALKING_UPSTAIRS"	-0.313152476969733
6	"WALKING_UPSTAIRS"	-0.302254854945098
6	"WALKING_UPSTAIRS"	-0.303812294182692
6	"WALKING_UPSTAIRS"	-0.311228340229715
6	"WALKING_UPSTAIRS"	-0.28251224867508
6	"WALKING_UPSTAIRS"	-0.298808373895045
6	"WALKING_UPSTAIRS"	-0.335690363945989
6	"WALKING_UPSTAIRS"	-0.333716076224064
6	"WALKING_UPSTAIRS"	-0.329945290905526
6	"WALKING_UPSTAIRS"	-0.314923807113583
6	"WALKING_UPSTAIRS"	-0.271694425389223
6	"WALKING_UPSTAIRS"	-0.269130266070838
6	"WALKING_UPSTAIRS"	-0.310320141967522
6	"WALKING_UPSTAIRS"	-0.265029362087629
6	"WALKING_UPSTAIRS"	-0.274587300568806
6	"WALKING_UPSTAIRS"	-0.342020442828342
6	"WALKING_UPSTAIRS"	-0.297682284873797
6	"WALKING_UPSTAIRS"	-0.259261780133512
6	"WALKING_UPSTAIRS"	-0.237539524744884
6	"WALKING_UPSTAIRS"	-0.275356880751515
6	"WALKING_UPSTAIRS"	-0.263247785756506
6	"WALKING_UPSTAIRS"	-0.251280594889661
6	"WALKING_UPSTAIRS"	-0.299013090619786
6	"WALKING_UPSTAIRS"	-0.323792485574866
7	"STANDING"	-0.615813010409269
7	"STANDING"	-0.649736440459144
7	"STANDING"	-0.643352852812121
7	"STANDING"	-0.644691058367201
7	"STANDING"	-0.639352509970232
7	"STANDING"	-0.654160533944207
7	"STANDING"	-0.633040518581052
7	"STANDING"	-0.633932491593939
7	"STANDING"	-0.635604325091979
7	"STANDING"	-0.637672484499234
7	"STANDING"	-0.645865309599233
